date,Month,Day,calender day,Day_C,Year ,item,TotalSales10
6/2/2013,6,2,Sunday,7,2013,4,253
6/3/2013,6,3,Monday,1,2013,4,172
6/4/2013,6,4,Tuesday,2,2013,4,222
6/5/2013,6,5,Wednesday,3,2013,4,219
6/6/2013,6,6,Thursday,4,2013,4,247
6/7/2013,6,7,Friday,5,2013,4,217
6/8/2013,6,8,Saturday,6,2013,4,257
6/9/2013,6,9,Sunday,7,2013,4,265
6/10/2013,6,10,Monday,1,2013,4,207
6/11/2013,6,11,Tuesday,2,2013,4,188
6/12/2013,6,12,Wednesday,3,2013,4,202
6/13/2013,6,13,Thursday,4,2013,4,231
6/14/2013,6,14,Friday,5,2013,4,229
6/15/2013,6,15,Saturday,6,2013,4,264
6/16/2013,6,16,Sunday,7,2013,4,264
6/17/2013,6,17,Monday,1,2013,4,165
6/18/2013,6,18,Tuesday,2,2013,4,198
6/19/2013,6,19,Wednesday,3,2013,4,178
6/20/2013,6,20,Thursday,4,2013,4,203
6/21/2013,6,21,Friday,5,2013,4,255
6/22/2013,6,22,Saturday,6,2013,4,232
6/23/2013,6,23,Sunday,7,2013,4,251
6/24/2013,6,24,Monday,1,2013,4,160
6/25/2013,6,25,Tuesday,2,2013,4,208
6/26/2013,6,26,Wednesday,3,2013,4,204
6/27/2013,6,27,Thursday,4,2013,4,219
6/28/2013,6,28,Friday,5,2013,4,228
6/29/2013,6,29,Saturday,6,2013,4,244
6/30/2013,6,30,Sunday,7,2013,4,253
7/1/2013,7,1,Monday,1,2013,4,174
7/2/2013,7,2,Tuesday,2,2013,4,206
7/3/2013,7,3,Wednesday,3,2013,4,221
7/4/2013,7,4,Thursday,4,2013,4,223
7/5/2013,7,5,Friday,5,2013,4,242
7/6/2013,7,6,Saturday,6,2013,4,241
7/7/2013,7,7,Sunday,7,2013,4,261
7/8/2013,7,8,Monday,1,2013,4,194
7/9/2013,7,9,Tuesday,2,2013,4,212
7/10/2013,7,10,Wednesday,3,2013,4,207
7/11/2013,7,11,Thursday,4,2013,4,253
7/12/2013,7,12,Friday,5,2013,4,283
7/13/2013,7,13,Saturday,6,2013,4,273
7/14/2013,7,14,Sunday,7,2013,4,271
7/15/2013,7,15,Monday,1,2013,4,184
7/16/2013,7,16,Tuesday,2,2013,4,222
7/17/2013,7,17,Wednesday,3,2013,4,233
7/18/2013,7,18,Thursday,4,2013,4,231
7/19/2013,7,19,Friday,5,2013,4,235
7/20/2013,7,20,Saturday,6,2013,4,286
7/21/2013,7,21,Sunday,7,2013,4,271
7/22/2013,7,22,Monday,1,2013,4,178
7/23/2013,7,23,Tuesday,2,2013,4,223
7/24/2013,7,24,Wednesday,3,2013,4,207
7/25/2013,7,25,Thursday,4,2013,4,206
7/26/2013,7,26,Friday,5,2013,4,260
7/27/2013,7,27,Saturday,6,2013,4,271
7/28/2013,7,28,Sunday,7,2013,4,267
7/29/2013,7,29,Monday,1,2013,4,192
7/30/2013,7,30,Tuesday,2,2013,4,224
7/31/2013,7,31,Wednesday,3,2013,4,214
8/1/2013,8,1,Thursday,4,2013,4,206
8/2/2013,8,2,Friday,5,2013,4,205
8/3/2013,8,3,Saturday,6,2013,4,256
8/4/2013,8,4,Sunday,7,2013,4,272
8/5/2013,8,5,Monday,1,2013,4,160
8/6/2013,8,6,Tuesday,2,2013,4,198
8/7/2013,8,7,Wednesday,3,2013,4,180
8/8/2013,8,8,Thursday,4,2013,4,199
8/9/2013,8,9,Friday,5,2013,4,216
8/10/2013,8,10,Saturday,6,2013,4,254
8/11/2013,8,11,Sunday,7,2013,4,248
8/12/2013,8,12,Monday,1,2013,4,177
8/13/2013,8,13,Tuesday,2,2013,4,219
8/14/2013,8,14,Wednesday,3,2013,4,185
8/15/2013,8,15,Thursday,4,2013,4,205
8/16/2013,8,16,Friday,5,2013,4,217
8/17/2013,8,17,Saturday,6,2013,4,256
8/18/2013,8,18,Sunday,7,2013,4,242
8/19/2013,8,19,Monday,1,2013,4,188
8/20/2013,8,20,Tuesday,2,2013,4,210
8/21/2013,8,21,Wednesday,3,2013,4,206
8/22/2013,8,22,Thursday,4,2013,4,204
8/23/2013,8,23,Friday,5,2013,4,219
8/24/2013,8,24,Saturday,6,2013,4,250
8/25/2013,8,25,Sunday,7,2013,4,231
8/26/2013,8,26,Monday,1,2013,4,174
8/27/2013,8,27,Tuesday,2,2013,4,215
8/28/2013,8,28,Wednesday,3,2013,4,202
8/29/2013,8,29,Thursday,4,2013,4,213
8/30/2013,8,30,Friday,5,2013,4,221
8/31/2013,8,31,Saturday,6,2013,4,214
9/1/2013,9,1,Sunday,7,2013,4,228
9/2/2013,9,2,Monday,1,2013,4,169
9/3/2013,9,3,Tuesday,2,2013,4,166
9/4/2013,9,4,Wednesday,3,2013,4,166
9/5/2013,9,5,Thursday,4,2013,4,220
9/6/2013,9,6,Friday,5,2013,4,183
9/7/2013,9,7,Saturday,6,2013,4,219
9/8/2013,9,8,Sunday,7,2013,4,253
9/9/2013,9,9,Monday,1,2013,4,158
9/10/2013,9,10,Tuesday,2,2013,4,183
9/11/2013,9,11,Wednesday,3,2013,4,164
9/12/2013,9,12,Thursday,4,2013,4,225
9/13/2013,9,13,Friday,5,2013,4,215
9/14/2013,9,14,Saturday,6,2013,4,211
9/15/2013,9,15,Sunday,7,2013,4,192
9/16/2013,9,16,Monday,1,2013,4,155
9/17/2013,9,17,Tuesday,2,2013,4,163
9/18/2013,9,18,Wednesday,3,2013,4,186
9/19/2013,9,19,Thursday,4,2013,4,215
9/20/2013,9,20,Friday,5,2013,4,205
9/21/2013,9,21,Saturday,6,2013,4,220
9/22/2013,9,22,Sunday,7,2013,4,249
9/23/2013,9,23,Monday,1,2013,4,132
9/24/2013,9,24,Tuesday,2,2013,4,187
9/25/2013,9,25,Wednesday,3,2013,4,190
9/26/2013,9,26,Thursday,4,2013,4,176
9/27/2013,9,27,Friday,5,2013,4,193
9/28/2013,9,28,Saturday,6,2013,4,227
9/29/2013,9,29,Sunday,7,2013,4,239
9/30/2013,9,30,Monday,1,2013,4,164
10/1/2013,10,1,Tuesday,2,2013,4,156
10/2/2013,10,2,Wednesday,3,2013,4,187
10/3/2013,10,3,Thursday,4,2013,4,167
10/4/2013,10,4,Friday,5,2013,4,202
10/5/2013,10,5,Saturday,6,2013,4,216
10/6/2013,10,6,Sunday,7,2013,4,218
10/7/2013,10,7,Monday,1,2013,4,156
10/8/2013,10,8,Tuesday,2,2013,4,181
10/9/2013,10,9,Wednesday,3,2013,4,169
10/10/2013,10,10,Thursday,4,2013,4,197
10/11/2013,10,11,Friday,5,2013,4,193
10/12/2013,10,12,Saturday,6,2013,4,171
10/13/2013,10,13,Sunday,7,2013,4,204
10/14/2013,10,14,Monday,1,2013,4,134
10/15/2013,10,15,Tuesday,2,2013,4,174
10/16/2013,10,16,Wednesday,3,2013,4,164
10/17/2013,10,17,Thursday,4,2013,4,153
10/18/2013,10,18,Friday,5,2013,4,204
10/19/2013,10,19,Saturday,6,2013,4,216
10/20/2013,10,20,Sunday,7,2013,4,206
10/21/2013,10,21,Monday,1,2013,4,134
10/22/2013,10,22,Tuesday,2,2013,4,156
10/23/2013,10,23,Wednesday,3,2013,4,182
10/24/2013,10,24,Thursday,4,2013,4,164
10/25/2013,10,25,Friday,5,2013,4,199
10/26/2013,10,26,Saturday,6,2013,4,204
10/27/2013,10,27,Sunday,7,2013,4,233
10/28/2013,10,28,Monday,1,2013,4,161
10/29/2013,10,29,Tuesday,2,2013,4,154
10/30/2013,10,30,Wednesday,3,2013,4,154
10/31/2013,10,31,Thursday,4,2013,4,183
11/1/2013,11,1,Friday,5,2013,4,216
11/2/2013,11,2,Saturday,6,2013,4,223
11/3/2013,11,3,Sunday,7,2013,4,205
11/4/2013,11,4,Monday,1,2013,4,154
11/5/2013,11,5,Tuesday,2,2013,4,183
11/6/2013,11,6,Wednesday,3,2013,4,173
11/7/2013,11,7,Thursday,4,2013,4,222
11/8/2013,11,8,Friday,5,2013,4,213
11/9/2013,11,9,Saturday,6,2013,4,199
11/10/2013,11,10,Sunday,7,2013,4,220
11/11/2013,11,11,Monday,1,2013,4,143
11/12/2013,11,12,Tuesday,2,2013,4,182
11/13/2013,11,13,Wednesday,3,2013,4,199
11/14/2013,11,14,Thursday,4,2013,4,206
11/15/2013,11,15,Friday,5,2013,4,195
11/16/2013,11,16,Saturday,6,2013,4,210
11/17/2013,11,17,Sunday,7,2013,4,261
11/18/2013,11,18,Monday,1,2013,4,154
11/19/2013,11,19,Tuesday,2,2013,4,178
11/20/2013,11,20,Wednesday,3,2013,4,186
11/21/2013,11,21,Thursday,4,2013,4,170
11/22/2013,11,22,Friday,5,2013,4,227
11/23/2013,11,23,Saturday,6,2013,4,215
11/24/2013,11,24,Sunday,7,2013,4,236
11/25/2013,11,25,Monday,1,2013,4,178
11/26/2013,11,26,Tuesday,2,2013,4,170
11/27/2013,11,27,Wednesday,3,2013,4,193
11/28/2013,11,28,Thursday,4,2013,4,169
11/29/2013,11,29,Friday,5,2013,4,194
11/30/2013,11,30,Saturday,6,2013,4,212
12/1/2013,12,1,Sunday,7,2013,4,153
12/2/2013,12,2,Monday,1,2013,4,113
12/3/2013,12,3,Tuesday,2,2013,4,134
12/4/2013,12,4,Wednesday,3,2013,4,128
12/5/2013,12,5,Thursday,4,2013,4,148
12/6/2013,12,6,Friday,5,2013,4,146
12/7/2013,12,7,Saturday,6,2013,4,166
12/8/2013,12,8,Sunday,7,2013,4,148
12/9/2013,12,9,Monday,1,2013,4,131
12/10/2013,12,10,Tuesday,2,2013,4,130
12/11/2013,12,11,Wednesday,3,2013,4,126
12/12/2013,12,12,Thursday,4,2013,4,121
12/13/2013,12,13,Friday,5,2013,4,162
12/14/2013,12,14,Saturday,6,2013,4,143
12/15/2013,12,15,Sunday,7,2013,4,166
12/16/2013,12,16,Monday,1,2013,4,98
12/17/2013,12,17,Tuesday,2,2013,4,112
12/18/2013,12,18,Wednesday,3,2013,4,130
12/19/2013,12,19,Thursday,4,2013,4,128
12/20/2013,12,20,Friday,5,2013,4,152
12/21/2013,12,21,Saturday,6,2013,4,167
12/22/2013,12,22,Sunday,7,2013,4,173
12/23/2013,12,23,Monday,1,2013,4,94
12/24/2013,12,24,Tuesday,2,2013,4,143
12/25/2013,12,25,Wednesday,3,2013,4,142
12/26/2013,12,26,Thursday,4,2013,4,128
12/27/2013,12,27,Friday,5,2013,4,135
12/28/2013,12,28,Saturday,6,2013,4,171
12/29/2013,12,29,Sunday,7,2013,4,190
12/30/2013,12,30,Monday,1,2013,4,110
12/31/2013,12,31,Tuesday,2,2013,4,135
1/1/2014,1,1,Wednesday,3,2014,4,124
1/2/2014,1,2,Thursday,4,2014,4,140
1/3/2014,1,3,Friday,5,2014,4,147
1/4/2014,1,4,Saturday,6,2014,4,153
1/5/2014,1,5,Sunday,7,2014,4,158
1/6/2014,1,6,Monday,1,2014,4,116
1/7/2014,1,7,Tuesday,2,2014,4,111
1/8/2014,1,8,Wednesday,3,2014,4,124
1/9/2014,1,9,Thursday,4,2014,4,142
1/10/2014,1,10,Friday,5,2014,4,150
1/11/2014,1,11,Saturday,6,2014,4,156
1/12/2014,1,12,Sunday,7,2014,4,182
1/13/2014,1,13,Monday,1,2014,4,98
1/14/2014,1,14,Tuesday,2,2014,4,129
1/15/2014,1,15,Wednesday,3,2014,4,130
1/16/2014,1,16,Thursday,4,2014,4,129
1/17/2014,1,17,Friday,5,2014,4,141
1/18/2014,1,18,Saturday,6,2014,4,174
1/19/2014,1,19,Sunday,7,2014,4,155
1/20/2014,1,20,Monday,1,2014,4,127
1/21/2014,1,21,Tuesday,2,2014,4,132
1/22/2014,1,22,Wednesday,3,2014,4,134
1/23/2014,1,23,Thursday,4,2014,4,147
1/24/2014,1,24,Friday,5,2014,4,153
1/25/2014,1,25,Saturday,6,2014,4,137
1/26/2014,1,26,Sunday,7,2014,4,149
1/27/2014,1,27,Monday,1,2014,4,105
1/28/2014,1,28,Tuesday,2,2014,4,136
1/29/2014,1,29,Wednesday,3,2014,4,132
1/30/2014,1,30,Thursday,4,2014,4,150
1/31/2014,1,31,Friday,5,2014,4,146
2/1/2014,2,1,Saturday,6,2014,4,172
2/2/2014,2,2,Sunday,7,2014,4,190
2/3/2014,2,3,Monday,1,2014,4,119
2/4/2014,2,4,Tuesday,2,2014,4,142
2/5/2014,2,5,Wednesday,3,2014,4,133
2/6/2014,2,6,Thursday,4,2014,4,167
2/7/2014,2,7,Friday,5,2014,4,168
2/8/2014,2,8,Saturday,6,2014,4,168
2/9/2014,2,9,Sunday,7,2014,4,184
2/10/2014,2,10,Monday,1,2014,4,119
2/11/2014,2,11,Tuesday,2,2014,4,139
2/12/2014,2,12,Wednesday,3,2014,4,150
2/13/2014,2,13,Thursday,4,2014,4,161
2/14/2014,2,14,Friday,5,2014,4,175
2/15/2014,2,15,Saturday,6,2014,4,178
2/16/2014,2,16,Sunday,7,2014,4,185
2/17/2014,2,17,Monday,1,2014,4,110
2/18/2014,2,18,Tuesday,2,2014,4,139
2/19/2014,2,19,Wednesday,3,2014,4,133
2/20/2014,2,20,Thursday,4,2014,4,160
2/21/2014,2,21,Friday,5,2014,4,163
2/22/2014,2,22,Saturday,6,2014,4,167
2/23/2014,2,23,Sunday,7,2014,4,181
2/24/2014,2,24,Monday,1,2014,4,146
2/25/2014,2,25,Tuesday,2,2014,4,139
2/26/2014,2,26,Wednesday,3,2014,4,153
2/27/2014,2,27,Thursday,4,2014,4,154
2/28/2014,2,28,Friday,5,2014,4,179
3/1/2014,3,1,Saturday,6,2014,4,217
3/2/2014,3,2,Sunday,7,2014,4,221
3/3/2014,3,3,Monday,1,2014,4,150
3/4/2014,3,4,Tuesday,2,2014,4,158
3/5/2014,3,5,Wednesday,3,2014,4,184
3/6/2014,3,6,Thursday,4,2014,4,189
3/7/2014,3,7,Friday,5,2014,4,217
3/8/2014,3,8,Saturday,6,2014,4,214
3/9/2014,3,9,Sunday,7,2014,4,209
3/10/2014,3,10,Monday,1,2014,4,154
3/11/2014,3,11,Tuesday,2,2014,4,166
3/12/2014,3,12,Wednesday,3,2014,4,163
3/13/2014,3,13,Thursday,4,2014,4,206
3/14/2014,3,14,Friday,5,2014,4,208
3/15/2014,3,15,Saturday,6,2014,4,182
3/16/2014,3,16,Sunday,7,2014,4,232
3/17/2014,3,17,Monday,1,2014,4,157
3/18/2014,3,18,Tuesday,2,2014,4,193
3/19/2014,3,19,Wednesday,3,2014,4,180
3/20/2014,3,20,Thursday,4,2014,4,203
3/21/2014,3,21,Friday,5,2014,4,178
3/22/2014,3,22,Saturday,6,2014,4,208
3/23/2014,3,23,Sunday,7,2014,4,232
3/24/2014,3,24,Monday,1,2014,4,137
3/25/2014,3,25,Tuesday,2,2014,4,209
3/26/2014,3,26,Wednesday,3,2014,4,173
3/27/2014,3,27,Thursday,4,2014,4,203
3/28/2014,3,28,Friday,5,2014,4,207
3/29/2014,3,29,Saturday,6,2014,4,221
3/30/2014,3,30,Sunday,7,2014,4,206
3/31/2014,3,31,Monday,1,2014,4,147
4/1/2014,4,1,Tuesday,2,2014,4,211
4/2/2014,4,2,Wednesday,3,2014,4,204
4/3/2014,4,3,Thursday,4,2014,4,207
4/4/2014,4,4,Friday,5,2014,4,237
4/5/2014,4,5,Saturday,6,2014,4,249
4/6/2014,4,6,Sunday,7,2014,4,282
4/7/2014,4,7,Monday,1,2014,4,164
4/8/2014,4,8,Tuesday,2,2014,4,211
4/9/2014,4,9,Wednesday,3,2014,4,229
4/10/2014,4,10,Thursday,4,2014,4,196
4/11/2014,4,11,Friday,5,2014,4,252
4/12/2014,4,12,Saturday,6,2014,4,238
4/13/2014,4,13,Sunday,7,2014,4,277
4/14/2014,4,14,Monday,1,2014,4,184
4/15/2014,4,15,Tuesday,2,2014,4,211
4/16/2014,4,16,Wednesday,3,2014,4,209
4/17/2014,4,17,Thursday,4,2014,4,194
4/18/2014,4,18,Friday,5,2014,4,237
4/19/2014,4,19,Saturday,6,2014,4,273
4/20/2014,4,20,Sunday,7,2014,4,306
4/21/2014,4,21,Monday,1,2014,4,178
4/22/2014,4,22,Tuesday,2,2014,4,202
4/23/2014,4,23,Wednesday,3,2014,4,174
4/24/2014,4,24,Thursday,4,2014,4,203
4/25/2014,4,25,Friday,5,2014,4,240
4/26/2014,4,26,Saturday,6,2014,4,250
4/27/2014,4,27,Sunday,7,2014,4,255
4/28/2014,4,28,Monday,1,2014,4,192
4/29/2014,4,29,Tuesday,2,2014,4,215
4/30/2014,4,30,Wednesday,3,2014,4,192
5/1/2014,5,1,Thursday,4,2014,4,254
5/2/2014,5,2,Friday,5,2014,4,247
5/3/2014,5,3,Saturday,6,2014,4,270
5/4/2014,5,4,Sunday,7,2014,4,272
5/5/2014,5,5,Monday,1,2014,4,198
5/6/2014,5,6,Tuesday,2,2014,4,205
5/7/2014,5,7,Wednesday,3,2014,4,211
5/8/2014,5,8,Thursday,4,2014,4,240
5/9/2014,5,9,Friday,5,2014,4,266
5/10/2014,5,10,Saturday,6,2014,4,252
5/11/2014,5,11,Sunday,7,2014,4,266
5/12/2014,5,12,Monday,1,2014,4,208
5/13/2014,5,13,Tuesday,2,2014,4,221
5/14/2014,5,14,Wednesday,3,2014,4,240
5/15/2014,5,15,Thursday,4,2014,4,217
5/16/2014,5,16,Friday,5,2014,4,256
5/17/2014,5,17,Saturday,6,2014,4,276
5/18/2014,5,18,Sunday,7,2014,4,272
5/19/2014,5,19,Monday,1,2014,4,178
5/20/2014,5,20,Tuesday,2,2014,4,208
5/21/2014,5,21,Wednesday,3,2014,4,231
5/22/2014,5,22,Thursday,4,2014,4,237
5/23/2014,5,23,Friday,5,2014,4,239
5/24/2014,5,24,Saturday,6,2014,4,255
5/25/2014,5,25,Sunday,7,2014,4,273
5/26/2014,5,26,Monday,1,2014,4,202
5/27/2014,5,27,Tuesday,2,2014,4,201
5/28/2014,5,28,Wednesday,3,2014,4,209
5/29/2014,5,29,Thursday,4,2014,4,266
5/30/2014,5,30,Friday,5,2014,4,242
5/31/2014,5,31,Saturday,6,2014,4,245
6/1/2014,6,1,Sunday,7,2014,4,315
6/2/2014,6,2,Monday,1,2014,4,181
6/3/2014,6,3,Tuesday,2,2014,4,252
6/4/2014,6,4,Wednesday,3,2014,4,264
6/5/2014,6,5,Thursday,4,2014,4,261
6/6/2014,6,6,Friday,5,2014,4,285
6/7/2014,6,7,Saturday,6,2014,4,289
6/8/2014,6,8,Sunday,7,2014,4,265
6/9/2014,6,9,Monday,1,2014,4,202
6/10/2014,6,10,Tuesday,2,2014,4,246
6/11/2014,6,11,Wednesday,3,2014,4,239
6/12/2014,6,12,Thursday,4,2014,4,252
6/13/2014,6,13,Friday,5,2014,4,243
6/14/2014,6,14,Saturday,6,2014,4,271
6/15/2014,6,15,Sunday,7,2014,4,298
6/16/2014,6,16,Monday,1,2014,4,203
6/17/2014,6,17,Tuesday,2,2014,4,269
6/18/2014,6,18,Wednesday,3,2014,4,233
6/19/2014,6,19,Thursday,4,2014,4,253
6/20/2014,6,20,Friday,5,2014,4,298
6/21/2014,6,21,Saturday,6,2014,4,283
6/22/2014,6,22,Sunday,7,2014,4,294
6/23/2014,6,23,Monday,1,2014,4,185
6/24/2014,6,24,Tuesday,2,2014,4,227
6/25/2014,6,25,Wednesday,3,2014,4,250
6/26/2014,6,26,Thursday,4,2014,4,261
6/27/2014,6,27,Friday,5,2014,4,278
6/28/2014,6,28,Saturday,6,2014,4,274
6/29/2014,6,29,Sunday,7,2014,4,309
6/30/2014,6,30,Monday,1,2014,4,197
7/1/2014,7,1,Tuesday,2,2014,4,269
7/2/2014,7,2,Wednesday,3,2014,4,259
7/3/2014,7,3,Thursday,4,2014,4,262
7/4/2014,7,4,Friday,5,2014,4,272
7/5/2014,7,5,Saturday,6,2014,4,308
7/6/2014,7,6,Sunday,7,2014,4,349
7/7/2014,7,7,Monday,1,2014,4,208
7/8/2014,7,8,Tuesday,2,2014,4,227
7/9/2014,7,9,Wednesday,3,2014,4,261
7/10/2014,7,10,Thursday,4,2014,4,295
7/11/2014,7,11,Friday,5,2014,4,281
7/12/2014,7,12,Saturday,6,2014,4,300
7/13/2014,7,13,Sunday,7,2014,4,298
7/14/2014,7,14,Monday,1,2014,4,248
7/15/2014,7,15,Tuesday,2,2014,4,267
7/16/2014,7,16,Wednesday,3,2014,4,243
7/17/2014,7,17,Thursday,4,2014,4,268
7/18/2014,7,18,Friday,5,2014,4,310
7/19/2014,7,19,Saturday,6,2014,4,318
7/20/2014,7,20,Sunday,7,2014,4,328
7/21/2014,7,21,Monday,1,2014,4,221
7/22/2014,7,22,Tuesday,2,2014,4,233
7/23/2014,7,23,Wednesday,3,2014,4,274
7/24/2014,7,24,Thursday,4,2014,4,261
7/25/2014,7,25,Friday,5,2014,4,276
7/26/2014,7,26,Saturday,6,2014,4,298
7/27/2014,7,27,Sunday,7,2014,4,314
7/28/2014,7,28,Monday,1,2014,4,195
7/29/2014,7,29,Tuesday,2,2014,4,236
7/30/2014,7,30,Wednesday,3,2014,4,223
7/31/2014,7,31,Thursday,4,2014,4,253
8/1/2014,8,1,Friday,5,2014,4,260
8/2/2014,8,2,Saturday,6,2014,4,279
8/3/2014,8,3,Sunday,7,2014,4,290
8/4/2014,8,4,Monday,1,2014,4,208
8/5/2014,8,5,Tuesday,2,2014,4,232
8/6/2014,8,6,Wednesday,3,2014,4,234
8/7/2014,8,7,Thursday,4,2014,4,216
8/8/2014,8,8,Friday,5,2014,4,215
8/9/2014,8,9,Saturday,6,2014,4,286
8/10/2014,8,10,Sunday,7,2014,4,320
8/11/2014,8,11,Monday,1,2014,4,169
8/12/2014,8,12,Tuesday,2,2014,4,247
8/13/2014,8,13,Wednesday,3,2014,4,208
8/14/2014,8,14,Thursday,4,2014,4,267
8/15/2014,8,15,Friday,5,2014,4,247
8/16/2014,8,16,Saturday,6,2014,4,276
8/17/2014,8,17,Sunday,7,2014,4,300
8/18/2014,8,18,Monday,1,2014,4,185
8/19/2014,8,19,Tuesday,2,2014,4,227
8/20/2014,8,20,Wednesday,3,2014,4,225
8/21/2014,8,21,Thursday,4,2014,4,222
8/22/2014,8,22,Friday,5,2014,4,233
8/23/2014,8,23,Saturday,6,2014,4,278
8/24/2014,8,24,Sunday,7,2014,4,274
8/25/2014,8,25,Monday,1,2014,4,193
8/26/2014,8,26,Tuesday,2,2014,4,210
8/27/2014,8,27,Wednesday,3,2014,4,223
8/28/2014,8,28,Thursday,4,2014,4,236
8/29/2014,8,29,Friday,5,2014,4,245
8/30/2014,8,30,Saturday,6,2014,4,277
8/31/2014,8,31,Sunday,7,2014,4,280
9/1/2014,9,1,Monday,1,2014,4,188
9/2/2014,9,2,Tuesday,2,2014,4,227
9/3/2014,9,3,Wednesday,3,2014,4,196
9/4/2014,9,4,Thursday,4,2014,4,196
9/5/2014,9,5,Friday,5,2014,4,236
9/6/2014,9,6,Saturday,6,2014,4,260
9/7/2014,9,7,Sunday,7,2014,4,285
9/8/2014,9,8,Monday,1,2014,4,171
9/9/2014,9,9,Tuesday,2,2014,4,197
9/10/2014,9,10,Wednesday,3,2014,4,219
9/11/2014,9,11,Thursday,4,2014,4,224
9/12/2014,9,12,Friday,5,2014,4,245
9/13/2014,9,13,Saturday,6,2014,4,255
9/14/2014,9,14,Sunday,7,2014,4,285
9/15/2014,9,15,Monday,1,2014,4,161
9/16/2014,9,16,Tuesday,2,2014,4,217
9/17/2014,9,17,Wednesday,3,2014,4,186
9/18/2014,9,18,Thursday,4,2014,4,228
9/19/2014,9,19,Friday,5,2014,4,232
9/20/2014,9,20,Saturday,6,2014,4,238
9/21/2014,9,21,Sunday,7,2014,4,267
9/22/2014,9,22,Monday,1,2014,4,173
9/23/2014,9,23,Tuesday,2,2014,4,211
9/24/2014,9,24,Wednesday,3,2014,4,221
9/25/2014,9,25,Thursday,4,2014,4,247
9/26/2014,9,26,Friday,5,2014,4,222
9/27/2014,9,27,Saturday,6,2014,4,228
9/28/2014,9,28,Sunday,7,2014,4,250
9/29/2014,9,29,Monday,1,2014,4,183
9/30/2014,9,30,Tuesday,2,2014,4,217
10/1/2014,10,1,Wednesday,3,2014,4,214
10/2/2014,10,2,Thursday,4,2014,4,233
10/3/2014,10,3,Friday,5,2014,4,219
10/4/2014,10,4,Saturday,6,2014,4,264
10/5/2014,10,5,Sunday,7,2014,4,249
10/6/2014,10,6,Monday,1,2014,4,173
10/7/2014,10,7,Tuesday,2,2014,4,199
10/8/2014,10,8,Wednesday,3,2014,4,185
10/9/2014,10,9,Thursday,4,2014,4,215
10/10/2014,10,10,Friday,5,2014,4,224
10/11/2014,10,11,Saturday,6,2014,4,199
10/12/2014,10,12,Sunday,7,2014,4,234
10/13/2014,10,13,Monday,1,2014,4,172
10/14/2014,10,14,Tuesday,2,2014,4,204
10/15/2014,10,15,Wednesday,3,2014,4,184
10/16/2014,10,16,Thursday,4,2014,4,213
10/17/2014,10,17,Friday,5,2014,4,218
10/18/2014,10,18,Saturday,6,2014,4,217
10/19/2014,10,19,Sunday,7,2014,4,253
10/20/2014,10,20,Monday,1,2014,4,160
10/21/2014,10,21,Tuesday,2,2014,4,176
10/22/2014,10,22,Wednesday,3,2014,4,189
10/23/2014,10,23,Thursday,4,2014,4,209
10/24/2014,10,24,Friday,5,2014,4,202
10/25/2014,10,25,Saturday,6,2014,4,231
10/26/2014,10,26,Sunday,7,2014,4,226
10/27/2014,10,27,Monday,1,2014,4,166
10/28/2014,10,28,Tuesday,2,2014,4,208
10/29/2014,10,29,Wednesday,3,2014,4,177
10/30/2014,10,30,Thursday,4,2014,4,198
10/31/2014,10,31,Friday,5,2014,4,221
11/1/2014,11,1,Saturday,6,2014,4,241
11/2/2014,11,2,Sunday,7,2014,4,273
11/3/2014,11,3,Monday,1,2014,4,169
11/4/2014,11,4,Tuesday,2,2014,4,217
11/5/2014,11,5,Wednesday,3,2014,4,218
11/6/2014,11,6,Thursday,4,2014,4,236
11/7/2014,11,7,Friday,5,2014,4,261
11/8/2014,11,8,Saturday,6,2014,4,241
11/9/2014,11,9,Sunday,7,2014,4,294
11/10/2014,11,10,Monday,1,2014,4,199
11/11/2014,11,11,Tuesday,2,2014,4,220
11/12/2014,11,12,Wednesday,3,2014,4,213
11/13/2014,11,13,Thursday,4,2014,4,227
11/14/2014,11,14,Friday,5,2014,4,235
11/15/2014,11,15,Saturday,6,2014,4,248
11/16/2014,11,16,Sunday,7,2014,4,247
11/17/2014,11,17,Monday,1,2014,4,185
11/18/2014,11,18,Tuesday,2,2014,4,204
11/19/2014,11,19,Wednesday,3,2014,4,214
11/20/2014,11,20,Thursday,4,2014,4,235
11/21/2014,11,21,Friday,5,2014,4,252
11/22/2014,11,22,Saturday,6,2014,4,224
11/23/2014,11,23,Sunday,7,2014,4,279
11/24/2014,11,24,Monday,1,2014,4,157
11/25/2014,11,25,Tuesday,2,2014,4,210
11/26/2014,11,26,Wednesday,3,2014,4,209
11/27/2014,11,27,Thursday,4,2014,4,227
11/28/2014,11,28,Friday,5,2014,4,229
11/29/2014,11,29,Saturday,6,2014,4,235
11/30/2014,11,30,Sunday,7,2014,4,246
12/1/2014,12,1,Monday,1,2014,4,123
12/2/2014,12,2,Tuesday,2,2014,4,152
12/3/2014,12,3,Wednesday,3,2014,4,142
12/4/2014,12,4,Thursday,4,2014,4,159
12/5/2014,12,5,Friday,5,2014,4,176
12/6/2014,12,6,Saturday,6,2014,4,188
12/7/2014,12,7,Sunday,7,2014,4,177
12/8/2014,12,8,Monday,1,2014,4,128
12/9/2014,12,9,Tuesday,2,2014,4,114
12/10/2014,12,10,Wednesday,3,2014,4,177
12/11/2014,12,11,Thursday,4,2014,4,158
