sn,date,Month,Day,calender day,Day_C,Year ,item,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Day_C_1,Day_C_2,Day_C_3,Day_C_4,Day_C_5,Day_C_6,Day_C_7,4 days,3 days,2 days,1 day,TotalSales
5801,11/20/2013,11,20,Wednesday,3,2013,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,210,261,154,178,186
5802,11/21/2013,11,21,Thursday,4,2013,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,261,154,178,186,170
5803,11/22/2013,11,22,Friday,5,2013,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,154,178,186,170,227
5804,11/23/2013,11,23,Saturday,6,2013,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,178,186,170,227,215
5805,11/24/2013,11,24,Sunday,7,2013,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,186,170,227,215,236
5806,11/25/2013,11,25,Monday,1,2013,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,170,227,215,236,178
5807,11/26/2013,11,26,Tuesday,2,2013,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,227,215,236,178,170
5808,11/27/2013,11,27,Wednesday,3,2013,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,215,236,178,170,193
5809,11/28/2013,11,28,Thursday,4,2013,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,236,178,170,193,169
5810,11/29/2013,11,29,Friday,5,2013,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,178,170,193,169,194
5811,11/30/2013,11,30,Saturday,6,2013,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,170,193,169,194,212
5812,12/1/2013,12,1,Sunday,7,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,193,169,194,212,153
5813,12/2/2013,12,2,Monday,1,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,169,194,212,153,113
5814,12/3/2013,12,3,Tuesday,2,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,194,212,153,113,134
5815,12/4/2013,12,4,Wednesday,3,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,212,153,113,134,128
5816,12/5/2013,12,5,Thursday,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,153,113,134,128,148
5817,12/6/2013,12,6,Friday,5,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,113,134,128,148,146
5818,12/7/2013,12,7,Saturday,6,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,134,128,148,146,166
5819,12/8/2013,12,8,Sunday,7,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,128,148,146,166,148
5820,12/9/2013,12,9,Monday,1,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,148,146,166,148,131
5821,12/10/2013,12,10,Tuesday,2,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,146,166,148,131,130
5822,12/11/2013,12,11,Wednesday,3,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,166,148,131,130,126
5823,12/12/2013,12,12,Thursday,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,148,131,130,126,121
5824,12/13/2013,12,13,Friday,5,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,131,130,126,121,162
5825,12/14/2013,12,14,Saturday,6,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,130,126,121,162,143
5826,12/15/2013,12,15,Sunday,7,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,126,121,162,143,166
5827,12/16/2013,12,16,Monday,1,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,121,162,143,166,98
5828,12/17/2013,12,17,Tuesday,2,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,162,143,166,98,112
5829,12/18/2013,12,18,Wednesday,3,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,143,166,98,112,130
5830,12/19/2013,12,19,Thursday,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,166,98,112,130,128
5831,12/20/2013,12,20,Friday,5,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,98,112,130,128,152
5832,12/21/2013,12,21,Saturday,6,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,112,130,128,152,167
5833,12/22/2013,12,22,Sunday,7,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,130,128,152,167,173
5834,12/23/2013,12,23,Monday,1,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,128,152,167,173,94
5835,12/24/2013,12,24,Tuesday,2,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,152,167,173,94,143
5836,12/25/2013,12,25,Wednesday,3,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,167,173,94,143,142
5837,12/26/2013,12,26,Thursday,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,173,94,143,142,128
5838,12/27/2013,12,27,Friday,5,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,94,143,142,128,135
5839,12/28/2013,12,28,Saturday,6,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,143,142,128,135,171
5840,12/29/2013,12,29,Sunday,7,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,142,128,135,171,190
5841,12/30/2013,12,30,Monday,1,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,128,135,171,190,110
5842,12/31/2013,12,31,Tuesday,2,2013,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,135,171,190,110,135
5843,1/1/2014,1,1,Wednesday,3,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,171,190,110,135,124
5844,1/2/2014,1,2,Thursday,4,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,190,110,135,124,140
5845,1/3/2014,1,3,Friday,5,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110,135,124,140,147
5846,1/4/2014,1,4,Saturday,6,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,124,140,147,153
5847,1/5/2014,1,5,Sunday,7,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,140,147,153,158
5848,1/6/2014,1,6,Monday,1,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140,147,153,158,116
5849,1/7/2014,1,7,Tuesday,2,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,147,153,158,116,111
5850,1/8/2014,1,8,Wednesday,3,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,153,158,116,111,124
5851,1/9/2014,1,9,Thursday,4,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,158,116,111,124,142
5852,1/10/2014,1,10,Friday,5,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,111,124,142,150
5853,1/11/2014,1,11,Saturday,6,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,111,124,142,150,156
5854,1/12/2014,1,12,Sunday,7,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,142,150,156,182
5855,1/13/2014,1,13,Monday,1,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,142,150,156,182,98
5856,1/14/2014,1,14,Tuesday,2,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150,156,182,98,129
5857,1/15/2014,1,15,Wednesday,3,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,156,182,98,129,130
5858,1/16/2014,1,16,Thursday,4,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,182,98,129,130,129
5859,1/17/2014,1,17,Friday,5,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,129,130,129,141
5860,1/18/2014,1,18,Saturday,6,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129,130,129,141,174
5861,1/19/2014,1,19,Sunday,7,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,129,141,174,155
5862,1/20/2014,1,20,Monday,1,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,129,141,174,155,127
5863,1/21/2014,1,21,Tuesday,2,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,141,174,155,127,132
5864,1/22/2014,1,22,Wednesday,3,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,174,155,127,132,134
5865,1/23/2014,1,23,Thursday,4,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,127,132,134,147
5866,1/24/2014,1,24,Friday,5,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,127,132,134,147,153
5867,1/25/2014,1,25,Saturday,6,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,132,134,147,153,137
5868,1/26/2014,1,26,Sunday,7,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134,147,153,137,149
5869,1/27/2014,1,27,Monday,1,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,147,153,137,149,105
5870,1/28/2014,1,28,Tuesday,2,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,153,137,149,105,136
5871,1/29/2014,1,29,Wednesday,3,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,137,149,105,136,132
5872,1/30/2014,1,30,Thursday,4,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149,105,136,132,150
5873,1/31/2014,1,31,Friday,5,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,105,136,132,150,146
5874,2/1/2014,2,1,Saturday,6,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,136,132,150,146,172
5875,2/2/2014,2,2,Sunday,7,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,150,146,172,190
5876,2/3/2014,2,3,Monday,1,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,150,146,172,190,119
5877,2/4/2014,2,4,Tuesday,2,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,146,172,190,119,142
5878,2/5/2014,2,5,Wednesday,3,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,172,190,119,142,133
5879,2/6/2014,2,6,Thursday,4,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,190,119,142,133,167
5880,2/7/2014,2,7,Friday,5,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,119,142,133,167,168
5881,2/8/2014,2,8,Saturday,6,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142,133,167,168,168
5882,2/9/2014,2,9,Sunday,7,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,167,168,168,184
5883,2/10/2014,2,10,Monday,1,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,167,168,168,184,119
5884,2/11/2014,2,11,Tuesday,2,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,168,168,184,119,139
5885,2/12/2014,2,12,Wednesday,3,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,168,184,119,139,150
5886,2/13/2014,2,13,Thursday,4,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184,119,139,150,161
5887,2/14/2014,2,14,Friday,5,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,119,139,150,161,175
5888,2/15/2014,2,15,Saturday,6,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,139,150,161,175,178
5889,2/16/2014,2,16,Sunday,7,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,161,175,178,185
5890,2/17/2014,2,17,Monday,1,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161,175,178,185,110
5891,2/18/2014,2,18,Tuesday,2,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,175,178,185,110,139
5892,2/19/2014,2,19,Wednesday,3,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,178,185,110,139,133
5893,2/20/2014,2,20,Thursday,4,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,185,110,139,133,160
5894,2/21/2014,2,21,Friday,5,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110,139,133,160,163
5895,2/22/2014,2,22,Saturday,6,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,139,133,160,163,167
5896,2/23/2014,2,23,Sunday,7,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,160,163,167,181
5897,2/24/2014,2,24,Monday,1,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,160,163,167,181,146
5898,2/25/2014,2,25,Tuesday,2,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,163,167,181,146,139
5899,2/26/2014,2,26,Wednesday,3,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,167,181,146,139,153
5900,2/27/2014,2,27,Thursday,4,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,181,146,139,153,154
5901,2/28/2014,2,28,Friday,5,2014,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,146,139,153,154,179
5902,3/1/2014,3,1,Saturday,6,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,139,153,154,179,217
5903,3/2/2014,3,2,Sunday,7,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,154,179,217,221
5904,3/3/2014,3,3,Monday,1,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,154,179,217,221,150
5905,3/4/2014,3,4,Tuesday,2,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,179,217,221,150,158
5906,3/5/2014,3,5,Wednesday,3,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,217,221,150,158,184
5907,3/6/2014,3,6,Thursday,4,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,221,150,158,184,189
5908,3/7/2014,3,7,Friday,5,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150,158,184,189,217
5909,3/8/2014,3,8,Saturday,6,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,158,184,189,217,214
5910,3/9/2014,3,9,Sunday,7,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184,189,217,214,209
5911,3/10/2014,3,10,Monday,1,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,189,217,214,209,154
5912,3/11/2014,3,11,Tuesday,2,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,217,214,209,154,166
5913,3/12/2014,3,12,Wednesday,3,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,214,209,154,166,163
5914,3/13/2014,3,13,Thursday,4,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,209,154,166,163,206
5915,3/14/2014,3,14,Friday,5,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,154,166,163,206,208
5916,3/15/2014,3,15,Saturday,6,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,166,163,206,208,182
5917,3/16/2014,3,16,Sunday,7,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163,206,208,182,232
5918,3/17/2014,3,17,Monday,1,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206,208,182,232,157
5919,3/18/2014,3,18,Tuesday,2,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,208,182,232,157,193
5920,3/19/2014,3,19,Wednesday,3,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,182,232,157,193,180
5921,3/20/2014,3,20,Thursday,4,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,232,157,193,180,203
5922,3/21/2014,3,21,Friday,5,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,157,193,180,203,178
5923,3/22/2014,3,22,Saturday,6,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,193,180,203,178,208
5924,3/23/2014,3,23,Sunday,7,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180,203,178,208,232
5925,3/24/2014,3,24,Monday,1,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,203,178,208,232,137
5926,3/25/2014,3,25,Tuesday,2,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,178,208,232,137,209
5927,3/26/2014,3,26,Wednesday,3,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,208,232,137,209,173
5928,3/27/2014,3,27,Thursday,4,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,232,137,209,173,203
5929,3/28/2014,3,28,Friday,5,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,137,209,173,203,207
5930,3/29/2014,3,29,Saturday,6,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,209,173,203,207,221
5931,3/30/2014,3,30,Sunday,7,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,203,207,221,206
5932,3/31/2014,3,31,Monday,1,2014,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,203,207,221,206,147
5933,4/1/2014,4,1,Tuesday,2,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,207,221,206,147,211
5934,4/2/2014,4,2,Wednesday,3,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,221,206,147,211,204
5935,4/3/2014,4,3,Thursday,4,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206,147,211,204,207
5936,4/4/2014,4,4,Friday,5,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,147,211,204,207,237
5937,4/5/2014,4,5,Saturday,6,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,211,204,207,237,249
5938,4/6/2014,4,6,Sunday,7,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204,207,237,249,282
5939,4/7/2014,4,7,Monday,1,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,207,237,249,282,164
5940,4/8/2014,4,8,Tuesday,2,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,237,249,282,164,211
5941,4/9/2014,4,9,Wednesday,3,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,249,282,164,211,229
5942,4/10/2014,4,10,Thursday,4,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,282,164,211,229,196
5943,4/11/2014,4,11,Friday,5,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,164,211,229,196,252
5944,4/12/2014,4,12,Saturday,6,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,211,229,196,252,238
5945,4/13/2014,4,13,Sunday,7,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,229,196,252,238,277
5946,4/14/2014,4,14,Monday,1,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,196,252,238,277,184
5947,4/15/2014,4,15,Tuesday,2,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,252,238,277,184,211
5948,4/16/2014,4,16,Wednesday,3,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,238,277,184,211,209
5949,4/17/2014,4,17,Thursday,4,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,277,184,211,209,194
5950,4/18/2014,4,18,Friday,5,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,184,211,209,194,237
5951,4/19/2014,4,19,Saturday,6,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,211,209,194,237,273
5952,4/20/2014,4,20,Sunday,7,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209,194,237,273,306
5953,4/21/2014,4,21,Monday,1,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,194,237,273,306,178
5954,4/22/2014,4,22,Tuesday,2,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,237,273,306,178,202
5955,4/23/2014,4,23,Wednesday,3,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,273,306,178,202,174
5956,4/24/2014,4,24,Thursday,4,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,306,178,202,174,203
5957,4/25/2014,4,25,Friday,5,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,178,202,174,203,240
5958,4/26/2014,4,26,Saturday,6,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,202,174,203,240,250
5959,4/27/2014,4,27,Sunday,7,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,203,240,250,255
5960,4/28/2014,4,28,Monday,1,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,203,240,250,255,192
5961,4/29/2014,4,29,Tuesday,2,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,240,250,255,192,215
5962,4/30/2014,4,30,Wednesday,3,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,250,255,192,215,192
5963,5/1/2014,5,1,Thursday,4,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,255,192,215,192,254
5964,5/2/2014,5,2,Friday,5,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,192,215,192,254,247
5965,5/3/2014,5,3,Saturday,6,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,215,192,254,247,270
5966,5/4/2014,5,4,Sunday,7,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192,254,247,270,272
5967,5/5/2014,5,5,Monday,1,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,254,247,270,272,198
5968,5/6/2014,5,6,Tuesday,2,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,247,270,272,198,205
5969,5/7/2014,5,7,Wednesday,3,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,270,272,198,205,211
5970,5/8/2014,5,8,Thursday,4,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,272,198,205,211,240
5971,5/9/2014,5,9,Friday,5,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,198,205,211,240,266
5972,5/10/2014,5,10,Saturday,6,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,205,211,240,266,252
5973,5/11/2014,5,11,Sunday,7,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211,240,266,252,266
5974,5/12/2014,5,12,Monday,1,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,240,266,252,266,208
5975,5/13/2014,5,13,Tuesday,2,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,266,252,266,208,221
5976,5/14/2014,5,14,Wednesday,3,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,252,266,208,221,240
5977,5/15/2014,5,15,Thursday,4,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,266,208,221,240,217
5978,5/16/2014,5,16,Friday,5,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,208,221,240,217,256
5979,5/17/2014,5,17,Saturday,6,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,221,240,217,256,276
5980,5/18/2014,5,18,Sunday,7,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240,217,256,276,272
5981,5/19/2014,5,19,Monday,1,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,217,256,276,272,178
5982,5/20/2014,5,20,Tuesday,2,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,256,276,272,178,208
5983,5/21/2014,5,21,Wednesday,3,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,276,272,178,208,231
5984,5/22/2014,5,22,Thursday,4,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,272,178,208,231,237
5985,5/23/2014,5,23,Friday,5,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,178,208,231,237,239
5986,5/24/2014,5,24,Saturday,6,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,208,231,237,239,255
5987,5/25/2014,5,25,Sunday,7,2014,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,231,237,239,255,273
